year,rating,id,title,imdb_id
1992,2,1276,Army of Darkness,0106308
1992,3,2506,This is My Life,0105577
1992,3,6862,Dragon Inn,0105859
1992,2,8583,Leap of Faith,0104695
1992,0,3937,Baraka,0103767
1992,3,2415,Howards End,0104454
1992,3,6702,Peter’s Friends,0105130
1992,0,6090,Dragon Ball Z: The Return of Cooler,0142237
1992,3,2709,Straight Talk,0105481
1992,3,4838,Como agua para chocolate,0103994
1992,1,8393,Critters 4,0101628
1992,3,1101,The Muppet Christmas Carol,0104940
1992,0,7245,Hard Boiled,0104684
1992,3,3636,The Player,0105151
1992,3,2128,Enchanted April,0101811
1992,0,296,Alien 3,0103644
1992,0,5593,Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo,1517470
1992,3,1869,Death Becomes Her,0104070
1992,3,7191,Tom and Jerry: The Movie,0105616
1992,1,818,Bob Roberts,0103850
1992,0,1025,Batman Returns,0103776
1992,1,5241,The Lawnmower Man,0104692
1992,3,1157,FernGully: The Last Rainforest,0104254
1992,3,7006,Unforgiven,0105695
1992,0,9107,Dien Bien Phu,0104105
1992,2,3141,The Crying Game,0104036
1992,3,2432,Twin Peaks: Fire Walk With Me,0105665
1992,2,4779,Stop! Or My Mom Will Shoot,0105477
1992,3,5425,Un Coeur en Hiver,0105682
1992,1,3787,Scent of a Woman,0105323
1992,1,3414,Porco Rosso (Kurenai no Buta),0104652
1992,1,4999,Hero,0104412
1992,3,4903,Husbands and Wives,0104466
1992,3,4141,Dead Alive,0103873
1992,0,1886,El Mariachi,0104815
1992,2,6123,A River Runs Through It,0105265
1992,3,2349,Passion Fish,0105107
1992,1,4731,Wayne’s World,0105793
1992,3,8287,Bitter Moon,0104779
1992,3,4837,Ladybugs,0104670
1992,1,9000,Just another girl on the I.R.T,0104575
1992,3,1836,Toys,0105629
1992,3,4952,Damage,0104237
1992,1,4782,Chaplin,0103939
1992,1,451,A Few Good Men,0104257
1992,2,7031,The Last of the Mohicans,0104691
1992,3,5533,The Bikini Carwash Company,0103812
1992,3,6397,Hellraiser III: Hell on Earth,0104409
1992,1,4940,Basic Instinct,0103772
1992,3,2457,Sarafina!,0105316
1992,0,7179,Split Second,0105459
1992,1,5654,Sneakers,0105435
1992,3,4947,Dracula,0103874
1992,2,6317,Singles,0105415
1992,3,2504,Single White Female,0105414
1993,3,1353,Sister Act 2: Back in the Habit,0108147
1993,3,5243,Body of Evidence,0106453
1993,1,2182,The Trial,0108388
1993,1,3761,The Remains of the Day,0107943
1993,3,109,Jurassic Park,0107290
1993,3,7840,La casa de los esp&iacute;ritus,0107151
1993,2,2916,The Fugitive,0106977
1993,3,1133,Dave,0106673
1993,0,117,Demolition Man,0106697
1993,1,9466,Last Action Hero,0107362
1993,1,3369,Cliffhanger,0106582
1993,3,5725,Bhaji on the Beach,0106408
1993,3,7699,Kika,0107315
1993,3,543,Point of No Return/The Assassin,0107843
1993,3,6076,Sliver,0108162
1993,2,7514,In the Name of the Father,0107207
1993,1,1088,Homeward Bound: The Incredible Journey,0107131
1993,3,6492,What’s Eating Gilbert Grape,0108550
1993,1,8552,The Man Without a Face,0107501
1993,2,3123,Heart and Souls,0107091
1993,3,1856,Fatal Instinct,0106873
1993,3,1195,The Wedding Banquet,0107156
1993,1,7418,The Making of &#39;...And God Spoke&#39;,0107492
1993,2,5919,Philadelphia,0107818
1993,3,6474,The Firm,0106918
1993,3,436,Mrs. Doubtfire,0107614
1993,3,5083,Dragon: The Bruce Lee Story,0106770
1993,3,3405,The Heroic Trio,0105619
1993,3,984,Three Colors: Blue,0108394
1993,3,852,Ruby in Paradise,0108000
1993,0,6215,Farewell My Concubine,0106332
1993,3,5065,Indian Summer,0107212
1993,1,2543,The Nightmare Before Christmas,0107688
1993,1,7619,Benny &amp; Joon,0106387
1993,0,2847,Sonatine,0108188
1993,1,5580,Rising Sun,0107969
1993,1,7209,Dragon Ball Z: The History of Trunks,0142247
1993,0,899,The Sandlot,0108037
1993,3,2492,Once Upon a Forest,0107745
1993,3,3097,The Age of Innocence,0106226
1993,2,1637,Fei hu wai zhuan,0104246
1993,1,7055,Arctic Blue,0106303
1993,3,3330,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose),0106417
1993,2,8652,Heaven &amp; Earth,0107096
1993,3,5238,RoboCop 3,0107978
1993,2,556,Sleepless in Seattle,0108160
1993,1,7272,Body Bags,0106449
1993,3,1666,Death Train,0106689
1993,1,9033,Much Ado About Nothing,0107616
1993,0,4877,Batman: Mask of the Phantasm,0106364
1993,3,5285,Heidi,0107099
1993,3,1434,The Secret Garden,0108071
1993,3,6173,Hot Shots! Part Deux,0107144
1993,0,4337,Indien,0107214
1993,3,3715,Gypsy,0107065
1993,1,7611,A perfect world,0107808
1993,0,1940,The Princess and the Cobbler,0112389
1993,1,1517,Boxing Helena,0106471
1993,1,1097,Undercover Blues,0108442
1993,3,7277,The Pelican Brief,0107798
1993,3,3088,The Joy Luck Club,0107282
1993,3,3704,The Beverly Hillbillies,0106400
1993,3,1497,Schindler’s List,0108052
1993,3,8568,Mi vida loca,0107566
1993,3,8148,Poetic Justice,0107840
1993,0,3921,Cannibal! The Musical,0115819
1993,3,9398,"I Killed My Lesbian Wife, Hung Her on a Meathook, and Now I Have a Three Picture Deal at Disney",0166222
1993,3,587,Hocus Pocus,0107120
1993,1,9155,Fear of a Black hat,0106880
1993,3,1790,Even Cowgirls Get The Blues,0106834
1993,3,3692,The Evil Cult,0108624
1993,1,727,Swing Kids,0108265
1993,3,4555,Telling Secrets,0108310
1993,3,861,Dazed and Confused,0106677
1993,3,4422,Super Mario Bros.,0108255
1993,3,7526,What’s Love Got to Do with It,0108551
1993,3,1067,Robin Hood: Men in Tights,0107977
1993,3,3396,Untamed Heart,0108451
1993,3,5316,Short Cuts,0108122
1993,3,3180,Tombstone,0108358
1993,1,2892,Little Buddha,0107426
1993,0,4917,Gettysburg,0107007
1993,3,810,Manhattan Murder Mystery,0107507
1993,1,7667,In the Line of Fire,0107206
1993,1,1602,Cool Runnings,0106611
1993,1,950,Bad Boy Bubby,0106341
1993,1,6349,True Romance,0108399
1993,0,5665,"Blood In, Blood Out",0106469
1993,0,7642,Indecent Proposal,0107211
1993,3,558,Umi ga kikoeru,0108432
1993,3,3550,Naked,0107653
1993,3,8759,Six Degrees of Separation,0108149
1993,2,114,Groundhog Day,0107048
1993,3,3176,Pieces of April,0311648
1993,3,2230,The Piano,0107822
1993,1,6844,Matinee,0107529
1993,3,5521,Body Snatchers,0106452
1993,3,1436,Addams Family Values,0106220
1993,3,4636,Coneheads,0106598
1993,0,3336,Searching for Bobby Fischer,0108065
1994,1,3162,The Fantastic Four,0109770
1994,3,960,Little Women,0110367
1994,2,5909,The Little Rascals,0110366
1994,3,1755,The Professional,0110413
1994,0,3657,Getting Any?,0110524
1994,3,4618,Star Trek Generations,0111280
1994,3,860,Reality Bites,0110950
1994,3,4421,It’s Pat,0110169
1994,0,1066,The Return of Jafar,0107952
1994,3,3179,I Like It Like That,0110091
1994,3,5890,Wrony,0111751
1994,1,3062,The Hudsucker Proxy,0110074
1994,3,5459,Natural Born Killers,0110632
1994,3,3331,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),0109277
1994,1,5206,In the Mouth of Madness,0113409
1994,3,3044,Trading Mom,0111470
1994,3,1920,Ed Wood,0109707
1994,2,571,Drop Zone,0109676
1994,3,3840,"Corrina, Corrina",0109484
1994,1,120,Interview with the Vampire,0110148
1994,1,4056,Chungking Express,0109424
1994,1,4920,Brainscan,0109327
1994,2,4954,Quiz Show,0110932
1994,3,1571,Amateur,0109093
1994,3,3501,"The Adventures of Priscilla, Queen of the Desert",0109045
1994,1,1051,The Santa Clause,0111070
1994,1,7160,D2: The Mighty Ducks,0109520
1994,1,959,Stargate,0111282
1994,3,1788,Go Fish,0109913
1994,0,7972,Kan du vissla Johanna?,0110236
1994,3,8004,Runaway Daughters,0111033
1994,3,567,Heavenly Creatures,0110005
1994,0,3243,No Escape,0110678
1994,3,1098,True Lies,0111503
1994,3,8460,Sirens,0111201
1994,1,574,Timecop,0111438
1994,0,9108,Clear and Present Danger,0109444
1994,3,6477,Serial Mom,0111127
1994,1,4717,Felidae,0109791
1994,3,7933,The Legend of Drunken Master,0111512
1994,3,2210,Mina Tannenbaum,0110521
1994,1,3788,The Specialist,0111255
1994,3,3008,J’ai pas sommeil,0110171
1994,3,5738,The Flintstones,0109813
1994,3,4645,Birds 2: Land’s End,0109275
1994,3,9406,The Next Karate Kid,0110657
1994,1,1128,Angels in the Outfield,0109127
1994,3,2350,Crooklyn,0109504
1994,3,8592,Die gottliche Ordnung,5818818
1994,3,3522,Street Fighter,0111301
1994,3,2121,Eat Drink Man Woman,0111797
1994,1,4697,The Mask,0110475
1994,1,261,Heisei tanuki gassen pompoko,0110008
1994,1,776,Forrest Gump,0109830
1994,3,4602,Sister My Sister,0111205
1994,1,1208,The Pagemaster,0110763
1994,1,3104,The Last Seduction,0110308
1994,0,2535,The Shadow,0111143
1994,3,6451,Four Weddings and a Funeral,0109831
1994,3,3004,Blue Sky,0109306
1994,1,7643,It Could Happen to You,0110167
1994,1,488,Clerks.,0109445
1994,1,100,The Lion King,0110357
1994,3,7032,Dias contados,0109699
1994,1,6154,See How They Fall,0110958
1994,3,8990,Miracle on 34th Street,0110527
1994,2,1826,Naked Gun 33 1/3: The Final Insult,0110622
1994,3,3133,Giorgino,0109900
1994,3,5078,Color of Night,0109456
1994,3,4326,Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,0110054
1994,0,8735,Vive L’Amour,0109066
1994,3,4841,Legends of the Fall,0110322
1994,2,441,Ace Ventura: Pet Detective,0109040
1994,3,6981,Black Beauty,0109279
1994,0,339,The Shawshank Redemption,0111161
1994,3,2209,Muriel’s Wedding,0110598
1994,1,4515,Three Colors: White,0111507
1994,1,5334,A.P.E.X.,0109144
1994,1,5341,Airheads,0109068
1994,3,6029,New Nightmare,0111686
1994,3,4112,The Road to Wellville,0111001
1994,0,7211,Death and the Maiden,0109579
1994,3,537,The Stand,0108941
1994,3,1535,The Client,0109446
1994,3,91,Pulp Fiction,0110912
1994,3,3820,The Crow,0109506
1994,1,7295,Don’t Drink the Water,0109644
1994,3,1786,Bad Girls,0109198
1994,3,7935,Lakota Woman: Siege at Wounded Knee,0110297
1994,0,1850,Beverly Hills Cop III,0109254
1994,1,1914,Police Academy: Mission to Moscow,0110857
1994,2,890,Dumb &amp; Dumber,0109686
1994,1,3973,The Swan Princess,0111333
1994,3,4869,Uncovered,0111549
1994,3,8494,Jenny’s Wedding,3289712
1994,3,1734,Pat and Margaret,0124829
1994,3,2852,Priest,0110889
1994,3,5189,Frit&auml;nkaren,0109849
1994,0,3431,Oleanna,0110722
1994,3,440,Speed,0111257
1994,2,3106,Wing Chun,0111800
1994,3,8446,The Secret of Roan Inish,0111112
1994,3,2972,Fear City: A Family-Style Comedy,0109440
1994,0,7263,I.Q.,0110099
1995,0,4902,Congo,0112715
1995,2,8923,Leaving Las Vegas,0113627
1995,3,287,Mimi wo sumaseba (Whisper of the Heart),0113824
1995,3,6912,Party Girl,0114095
1995,3,3090,The Baby-Sitters Club,0112435
1995,2,5816,First Knight,0113071
1995,3,974,Welcome to the Dollhouse,0114906
1995,3,294,The Bridges of Madison County,0112579
1995,3,7566,Grim,0113221
1995,3,5823,Higher Learning,0113305
1995,3,2394,Dolores Claiborne,0109642
1995,1,5199,Ringu Kanzenban,0235133
1995,3,2931,The Incredibly True Adventures of Two Girls in Love,0113416
1995,1,8442,Magic in the Water,0113737
1995,3,749,Clueless,0112697
1995,3,163,Empire Records,0112950
1995,3,207,Pocahontas,0114148
1995,1,2835,Rumble in the Bronx (Hung fan kui),0113326
1995,3,4169,Species,0114508
1995,1,8919,Tall Tale,0111359
1995,3,5771,Kids,0113540
1995,3,5812,Dead Presidents,0112819
1995,2,1037,Heat,0113277
1995,3,1435,A little princess,0113670
1995,3,5728,Dilwale Dulhania Le Jayenge,0112870
1995,3,7702,La flor de mi secreto,0113083
1995,3,2071,Boys on the Side,0112571
1995,1,3298,Fallen Angels,0112913
1995,2,489,Mallrats,0113749
1995,0,5710,Ace Ventura: When Nature Calls,0112281
1995,3,7651,Nick of Time,0113972
1995,3,2882,Dangerous Minds,0112792
1995,1,1065,Aladdin and the King of Thieves,0115491
1995,2,1132,French Kiss,0113117
1995,0,8930,Heavyweights,0110006
1995,3,2060,Apollo 13,0112384
1995,1,54,The Usual Suspects,0114814
1995,3,3142,Persuasion,0114117
1995,3,2100,Copycat,0112722
1995,2,97,Hackers,0113243
1995,1,955,Mortal Kombat,0113855
1995,2,205,Braveheart,0112573
1995,0,9064,The Englishman Who Went Up a Hill But Came Down a Mountain,0112966
1995,2,2220,Casino,0112641
1995,3,4904,Home for the holidays,0113321
1995,1,8526,The Basketball Diaries,0112461
1995,1,184,Billy Madison,0112508
1995,3,2422,Butterfly Kiss,0112604
1995,2,9104,Waiting To Exhale,0114885
1995,1,5317,Devil in a Blue Dress,0112857
1995,3,1563,Pride and Prejudice,0112130
1995,3,2684,The Addiction,0112288
1995,0,3877,La Haine,0113247
1995,3,7568,Catnapped! The Movie,0114689
1995,3,566,Showgirls,0114436
1995,2,7791,Friday,0113118
1995,3,7073,Nadie hablara de nosotras cuando hayamos muerto,0113918
1995,3,1032,While You Were Sleeping,0114924
1995,3,2914,The Net,0113957
1995,3,3801,Jumanji,0113497
1995,1,147,Die Hard: With a Vengeance,0112864
1995,3,637,Cold Comfort Farm,0112701
1995,2,5655,Dragon Ball Z: Wrath of the Dragon,0142243
1995,3,3027,Serving in Silence,0114395
1995,3,905,Circle of Friends,0112679
1995,3,947,When Night is Falling,0114916
1995,3,5596,The City of Lost Children,0112682
1995,2,2303,Waterworld,0114898
1995,3,1643,Sabrina,0114319
1995,3,986,Four rooms,0113101
1995,2,3267,The Pebble and the Penguin,0114108
1995,1,69,Se7en,0114369
1995,3,4678,Maborosi,0113725
1995,0,659,K&ocirc;kaku kid&ocirc;tai (Ghost in the Shell),0113568
1995,1,9230,It Takes Two,0113442
1995,2,1160,A Goofy Movie,0113198
1995,3,110,Outbreak,0114069
1995,3,569,Tank Girl,0114614
1995,3,7388,El dia de la bestia,0112922
1995,0,4020,Before Sunrise,0112471
1995,3,640,How to Make an American Quilt,0113347
1995,3,675,Strange Days,0114558
1995,3,1433,Gold Diggers: The Secret of Bear Mountain,0113188
1995,3,3370,Mighty Morphin Power Rangers: The Movie,0113820
1995,1,8539,Total Eclipse,0114702
1995,2,6544,Othello,0114057
1995,3,2690,The Celluloid Closet,0112651
1995,3,982,Antonia’s Line,0112379
1995,3,267,Sense and Sensibility,0114388
1995,1,2864,Twelve Monkeys,0114746
1995,3,7892,Judge Dredd,0113492
1995,3,3332,"The Sailor Moon SuperS the Movie Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream",0112513
1995,1,4640,Assassins,0112401
1995,3,4791,The Langoliers,0112040
1995,1,1024,Batman Forever,0112462
1995,3,7547,Village of the Damned,0114852
1995,1,2573,Canadian Bacon,0109370
1995,3,8451,Dead Man Walking,0112818
1995,3,106,Casper,0112642
1995,2,1031,Balto,0112453
1995,3,4247,The Quick and the Dead,0114214
1995,3,897,Now and Then,0114011
1995,1,7663,Land and Freedom,0114671
1995,1,87,Toy Story,0114709
1995,3,5084,Dracula: Dead and Loving It,0112896
1995,3,7805,Tommy Boy,0114694
1995,3,2163,"To Wong Foo, Thanks for Everything! Julie Newmar",0114682
1995,3,2366,Safe,0114323
1995,3,6251,GoldenEye,0113189
1995,1,4749,Underground,0114787
1995,3,3684,The American President,0112346
1995,3,7364,Babe,0112431
1995,1,6625,Desperado,0112851
1996,1,3553,The God of Cookery,0116426
1996,1,1722,Jingle All the Way,0116705
1996,2,4482,Three Lives and Only One Death,0117968
1996,3,760,Harriet the Spy,0116493
1996,3,182,Bound,0115736
1996,3,4353,Fear,0116287
1996,3,5883,Stealing Beauty,0117737
1996,1,1099,Ridicule,0117477
1996,3,6839,Eraser,0116213
1996,3,6536,Entertaining Angels: The Dorothy Day Story,0116212
1996,2,5413,Swingers,0117802
1996,3,8638,2 Days in the Valley,0115438
1996,3,5551,Crash,0115964
1996,3,741,Libertarias,0113649
1996,3,3402,Star Trek: First Contact,0117731
1996,0,2994,Pusher,0117407
1996,3,981,Foxfire,0116353
1996,3,4890,The Truth About Cats &amp; Dogs,0117979
1996,3,1874,Charlot og Charlotte,0115133
1996,3,4859,Eye for an Eye,0116260
1996,0,525,The Quest,0117420
1996,3,9065,Tin Cup,0117918
1996,2,1030,DragonHeart,0116136
1996,1,1062,The Hunchback of Notre Dame,0116583
1996,3,2221,Emma,0116191
1996,1,1129,Muppet Treasure Island,0117110
1996,2,8008,Jerry Maguire,0116695
1996,3,3017,Swallowtail Butterfly,0117797
1996,0,5343,Welcome to the Discworld,0313773
1996,3,4621,Mars Attacks!,0116996
1996,3,970,I Shot Andy Warhol,0116594
1996,1,1428,Escape from L.A.,0116225
1996,3,7630,Evita,0116250
1996,3,5786,Waiting for Guffman,0118111
1996,3,977,Girls Town,0116418
1996,1,3291,Mother Night,0117093
1996,3,8057,Marvin’s Room,0116999
1996,3,369,Matilda,0117008
1996,2,7644,Jack,0116669
1996,1,3822,Kingpin,0116778
1996,2,1852,Fargo,0116282
1996,1,38,The Rock,0117500
1996,3,3081,Beautiful Girls,0115639
1996,3,6738,Curdled,0115994
1996,3,1859,The Associate,0115580
1996,2,4977,The Birdcage,0115685
1996,1,7658,Primal Fear,0117381
1996,3,6943,Twelfth Night or What You Will,0117991
1996,0,3526,Hard Eight,0119256
1996,0,535,Down Periscope,0116130
1996,1,6441,Mystery Science Theater 3000: The Movie,0117128
1996,3,1172,101 Dalmatians,0115433
1996,1,7352,Sleepers,0117665
1996,3,1340,The Long Kiss Goodnight,0116908
1996,3,3679,The Frighteners,0116365
1996,1,449,The Cable Guy,0115798
1996,3,881,Fire,0116308
1996,3,4067,Romeo + Juliet,0117509
1996,1,1087,Homeward Bound II: Lost in San Francisco,0116552
1996,3,2937,The Mirror Has Two Faces,0117057
1996,3,3383,August,0115591
1996,2,137,Trainspotting,0117951
1996,3,4831,Irma Vep,0116650
1996,3,1791,Female Perversions,0116293
1996,3,111,Jane Eyre,0116684
1996,3,5778,The Daytrippers,0116041
1996,3,2885,The Spitfire Grill,0117718
1996,3,2154,Set It Off,0117603
1996,1,435,Space Jam,0117705
1996,1,1233,Hamlet,0116477
1996,3,7051,The Funeral,0116378
1996,1,445,Mission: Impossible,0117060
1996,3,649,Scream,0117571
1996,1,5266,Hellraiser: Bloodline,0116514
1996,3,6623,Michael,0117038
1996,3,9457,La lengua asesina,0116770
1996,3,3242,When the Cat’s Away,0115856
1996,0,431,Broken Arrow,0115759
1996,1,5855,"A Jin de gushi / Ah Kam, the Stunt woman",0115485
1996,3,6169,Va’ dove ti porta il cuore,0118105
1996,2,6074,Basquiat,0115632
1996,2,5295,Lone Star,0116905
1996,3,5698,Beautiful Thing,0115640
1996,1,448,From Dusk Till Dawn,0116367
1996,1,129,Spy Hard,0117723
1996,3,912,The First Wives Club,0116313
1996,3,2106,Beyond Silence (Jenseits der Stille),0116692
1996,3,7932,The Crucible,0115988
1996,0,7678,Tremors II: Aftershocks,0114720
1996,3,3970,James and the Giant Peach,0116683
1996,3,4972,Poison Ivy II,0114151
1996,0,8124,Sonic the Hedgehog: The Movie,0237765
1996,3,3023,That Thing You Do!,0117887
1996,1,8208,Last Man Standing,0116830
1996,3,5125,Manny &amp; Lo,0116985
1996,3,1010,Freeway,0116361
1996,3,444,Independence Day,0116629
1996,3,1569,Fly Away Home,0116329
1996,1,5493,Beavis and Butt-Head Do America,0115641
1996,3,1343,Love and Other Catastrophes,0116931
1996,3,5932,Tenchi Muy&ocirc;! In Love,0117876
1996,3,6754,La belle verte,0115650
1996,3,1082,Twister,0117998
1996,1,3410,The Glimmer Man,0116421
1996,3,3038,Brassed Off,0115744
1996,3,3966,Big Night,0115678
1996,3,1818,Striptease,0117765
1996,3,1156,The Craft,0115963
1996,1,4967,Chain Reaction,0115857
1996,3,2449,The English Patient,0116209
1996,3,4425,Sabrina the Teenage Witch,0117534
1996,3,3703,Kids Return,0116767
1996,3,7598,Un air de famille,0118015
1996,3,3059,Walking and Talking,0118113
1996,1,4778,The Fan,0116277
1996,3,5326,The Preacher&#39;s Wife,0117372
1996,0,1538,Connie Gomper &amp; the Pack,0377683
1996,3,9319,Mother,0117091
1996,3,9088,The Watermelon Woman,0118125
1996,3,4822,Mr. Wrong,0117102
1996,3,1411,Secrets &amp; Lies,0117589
1996,3,2208,Grace of my heart,0116442
1997,3,4380,Ayneh,0117056
1997,3,345,Titanic,0120338
1997,2,5,Austin Powers: International Man of Mystery,0118655
1997,1,1159,Good Burger,0119215
1997,3,792,Cube,0123755
1997,2,426,Flubber,0119137
1997,1,9336,Tomorrow Never Dies,0120347
1997,0,7371,Pooh’s Grand Adventure: The Search for Christopher Robin,0119918
1997,1,7627,Donnie Brasco,0119008
1997,3,4657,I Know What You Did Last Summer,0119345
1997,3,4360,George of the Jungle,0119190
1997,3,326,Mononoke-hime,0119698
1997,1,4154,Lost Highway,0116922
1997,3,9280,Mrs. Brown,0119280
1997,2,3882,Kiss the Girls,0119468
1997,0,614,La vita &egrave; bella,0118799
1997,3,3223,A Simple Wish,0120133
1997,3,2101,Eve’s Bayou,0119080
1997,0,1810,Taste of Cherry,0120265
1997,1,5329,Face/Off,0119094
1997,3,1055,For Richer or Poorer,0119142
1997,3,4932,I Think I Do,0125209
1997,3,105,The Devil&#39;s Advocate,0118971
1997,3,9407,Home Alone 3,0119303
1997,3,4383,The Peacemaker,0119874
1997,3,729,Hercules,0119282
1997,3,2423,Chasing Amy,0118842
1997,1,4496,In the Company of Men,0119361
1997,2,9275,Anaconda,0118615
1997,2,1202,My Best Friend’s Wedding,0119738
1997,3,6749,The Sticky Fingers of Time,0127302
1997,3,297,Alien: Resurrection,0118583
1997,3,3373,Spawn,0120177
1997,1,2236,L.A. Confidential,0119488
1997,1,22,The Fifth Element,0119116
1997,1,4635,The Wrong Guy,0120536
1997,3,5058,Le Acrobate,0118550
1997,2,6249,Hardboiled Egg,0122648
